Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Note 1,Note 2,Note 3
2011,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),21,28.5,25,,,
2012,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),18.8,26,22.6,,,
2013,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),18.3,25.7,22.3,,,
2014,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),16.8,23.9,20.6,,,
2015,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),17.3,23.7,20.7,,,
2016,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),15.8,22.5,19.4,,,
2017,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),16.8,23,20.1,,,
2018,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),16.1,22.1,19.3,,,
2019,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),13.8,19.4,16.9,,,
2011,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),18.1,22.4,20.6,,,
2012,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),17,21.2,19.5,,,
2013,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),15.6,19.6,18,,,
2014,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),15.7,20,18.3,,,
2015,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),16.4,20.5,19,,,
2016,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),14.4,18.5,16.9,,,
2017,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),15.8,19.8,18.4,,,
2018,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),13.7,17.1,15.8,,,
2019,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),11.9,15.4,14.2,,,
2011,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),23,26.5,25.1,,,
2012,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),20.9,24.4,23,,,
2013,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),20.1,23.5,22.1,,,
2014,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),19.9,23.3,21.9,,,
2015,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),19.3,22.5,21.2,,,
2016,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),18.9,22.1,20.8,,,
2017,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),18.8,22,20.7,,,
2018,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),19,23.8,21.1,,,
2019,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),18,23.7,20.7,,,
